aa_eleicao,sq_eleicao_divulga,sg_uf,sg_ue,tp_prestador,cd_esfera_partidaria,ds_esfera_partidaria,nr_partido,sg_partido,sq_candidato,ds_cargo,nm_candidato,ds_situacao_candidatura,ds_situacao_totalizacao,vr_receita,vr_receita_rc_fundo_part,vr_receita_rc_fundo_camp,vr_receita_rc_outros,vr_receita_trf_fundo_part,vr_receita_trf_fundo_camp,vr_receita_trf_outros,dt_carga
2022,2040602022,RS,RS,CA,NA,Não se aplica,13,PT,210001610591,Deputado Estadual,UBIRAJARA MACHADO TEIXEIRA,Apto,Suplente,39808.67,0.0,0.0,0.0,0.0,39808.67,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,19,PODE,210001596172,Deputado Estadual,UBIRAJARA PEREIRA RAMOS,Apto,Suplente,42237.7,0.0,0.0,0.0,0.0,42237.7,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,14,PTB,210001649781,Deputado Estadual,ULBERTO NAVARRO PEREIRA,Apto,Suplente,51200.0,0.0,0.0,0.0,0.0,51200.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,10,REPUBLICANOS,210001601635,Deputado Estadual,VAGNER OLIVEIRA,Apto,Suplente,50000.0,0.0,0.0,0.0,40000.0,10000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,11,PP,210001647197,Deputado Estadual,VALDECIR PEDRO PEREIRA DOS SANTOS,Apto,Suplente,30000.0,0.0,0.0,0.0,0.0,30000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,45,PSDB,210001620198,Deputado Estadual,VALDIR BONATTO,Apto,Eleito por QP,345000.0,0.0,0.0,0.0,0.0,345000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,15,MDB,210001648007,Deputado Estadual,VALDIR GOMES MACHADO,Apto,Suplente,60000.0,0.0,0.0,0.0,0.0,60000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,10,REPUBLICANOS,210001601657,Deputado Estadual,VALDOMIRO DA SILVA ESCOBAR,Apto,Suplente,32043.19,0.0,0.0,0.0,28513.19,3530.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,11,PP,210001647172,Deputado Estadual,VALERIO ERNESTO MARCON,Apto,Suplente,37204.42,0.0,0.0,0.0,0.0,37204.42,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,40,PSB,210001602908,Deputado Estadual,VALTENCIR OLIVEIRA DA CRUZ,Apto,Suplente,19000.0,0.0,0.0,0.0,2000.0,17000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,10,REPUBLICANOS,210001601665,Deputado Estadual,VALTER LUIS DA COSTA NAGELSTEIN,Apto,Suplente,80000.0,0.0,0.0,0.0,70000.0,10000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,11,PP,210001647173,Deputado Estadual,VANDERLEIA DA ROSA,Apto,Suplente,70000.0,0.0,0.0,0.0,0.0,70000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,15,MDB,210001647984,Deputado Estadual,VANICE HELENA ANDRADE DE MATOS,Apto,Suplente,250000.0,0.0,0.0,0.0,0.0,250000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,50,PSOL,210001598514,Deputado Estadual,VANTUIR EMERSON RODRIGUES,Apto,Suplente,194166.83,0.0,0.0,0.0,0.0,194166.83,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,45,PSDB,210001620223,Deputado Estadual,VANUSA ROSANGELA DA ROSA,Apto,Suplente,66588.21,0.0,0.0,0.0,0.0,66588.21,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,14,PTB,210001649780,Deputado Estadual,VERANICE SANTOS ROLIM,Apto,Suplente,51000.0,0.0,0.0,0.0,5000.0,46000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,23,CIDADANIA,210001620234,Deputado Estadual,VICTOR HUGO ALVES DA SILVA,Apto,Suplente,47098.62,0.0,0.0,0.0,0.0,47098.62,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,20,PSC,210001605723,Deputado Estadual,VILMA CIDADE DA SILVA,Apto,Não eleito,10000.0,0.0,0.0,0.0,0.0,10000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,10,REPUBLICANOS,210001727920,Deputado Estadual,VILMAR FRAGA DA SILVA,Apto,Suplente,20000.0,0.0,0.0,0.0,20000.0,0.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,50,PSOL,210001598515,Deputado Estadual,VILMAR FRANCISCO DA SILVA,Apto,Suplente,42139.15,0.0,0.0,0.0,0.0,42139.15,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,15,MDB,210001647982,Deputado Estadual,VILMAR PERIN ZANCHIN,Apto,Eleito por QP,580000.0,0.0,0.0,0.0,0.0,580000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,22,PL,210001648939,Deputado Estadual,VINICIUS DIMITHRI VARGAS CRUZ,Apto,Suplente,5571.14,0.0,0.0,0.0,1281.58,4289.56,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,10,REPUBLICANOS,210001601641,Deputado Estadual,VINICIUS OLIVEIRA DE CARVALHO,Apto,Suplente,10000.0,0.0,0.0,0.0,0.0,10000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,70,AVANTE,210001621482,Deputado Estadual,VITOR LUIZ BENDER,Apto,Não eleito,12000.0,0.0,0.0,0.0,0.0,12000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,70,AVANTE,210001621493,Deputado Estadual,VITOR LUIZ RIBEIRO LOPES,Apto,Não eleito,12000.0,0.0,0.0,0.0,0.0,12000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,19,PODE,210001596155,Deputado Estadual,VIVIAN GISELE NUNES COITINHO,Apto,Suplente,56243.71,0.0,0.0,0.0,0.0,56243.71,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,15,MDB,210001647983,Deputado Estadual,VIVIANA DA SILVA FORTES,Apto,Suplente,50000.0,0.0,0.0,0.0,0.0,50000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,51,PATRIOTA,210001611287,Deputado Estadual,VIVIANE VALENTINA BORTOLI MAGALHÃES,Apto,Não eleito,20000.0,0.0,0.0,0.0,0.0,20000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,22,PL,210001648964,Deputado Estadual,VLADIMIR FERNANDO DALLA COSTA RIBAS,Apto,Suplente,85800.0,0.0,0.0,0.0,20000.0,65800.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,44,UNIÃO,210001601937,Deputado Estadual,VOLNEI DA SILVA ALVES,Apto,Suplente,100000.0,0.0,0.0,0.0,24000.0,76000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,20,PSC,210001605724,Deputado Estadual,WAGNER LUIS GALARDÃO,Apto,Não eleito,50000.0,0.0,0.0,0.0,0.0,50000.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,65,PC do B,210001610638,Deputado Estadual,WERNER REMPEL,Apto,Suplente,372530.0,0.0,0.0,0.0,0.0,372530.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,55,PSD,210001696187,Deputado Estadual,WILA MATRÍCIA MARQUES AFONSO,Apto,Suplente,104434.8,0.0,0.0,0.0,0.0,104434.8,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,50,PSOL,210001598516,Deputado Estadual,WILHER WELTER,Apto,Suplente,19402.14,0.0,0.0,0.0,0.0,19402.14,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,14,PTB,210001649773,Deputado Estadual,WILKYNS ARLINDO JUNIOR GROSS,Apto,Suplente,16071.0,0.0,0.0,0.0,0.0,16071.0,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,50,PSOL,210001598499,Deputado Estadual,WILSON LUIZ SCHMITZ DE ALMEIDA,Apto,Suplente,42139.15,0.0,0.0,0.0,0.0,42139.15,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,45,PSDB,210001620208,Deputado Estadual,ZILÁ MARIA BREITENBACH,Apto,Suplente,1235999.97,0.0,0.0,0.0,0.0,1235999.97,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,13,PT,210001610594,Deputado Estadual,ÁGATA VIEIRA MOSTARDEIRO,Apto,Suplente,102234.5,0.0,0.0,0.0,0.0,102234.5,0.0,2024-04-19 02:05:11
2022,2040602022,RS,RS,CA,NA,Não se aplica,14,PTB,210001649793,Deputado Estadual,ÂNGELA REGINA WICKBOLDT KROLOW,Apto,Suplente,51325.0,0.0,0.0,0.0,0.0,51325.0,0.0,2024-04-19 02:05:11
